"id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"chr1_8424409_8424977",11.7557018398068,0.86880933477441,0.53544725522034,1.62258621424231,0.10467788944521,0.388908189775586
"chr1_8525762_8526261",23.2018386293795,0.0244819722001781,0.699629630594581,0.0349927606401863,0.972085513511817,0.989898713708091
"chr1_8878436_8879086",58.4762330221524,0.234276496179252,0.274751009338686,0.852686571536702,0.393833139618129,0.688523839481115
"chr1_9275513_9276016",13.4261022569194,-0.503947468060169,0.549651304760619,-0.916849398328356,0.35922156303663,0.662073825409113
"chr1_9428707_9429283",40.7581365138727,0.794676408431564,0.298303632681717,2.66398501851121,0.0077221001698121,0.0911334474101452
"chr1_9539065_9539714",36.0407425822894,0.606500130662566,0.30280044868926,2.00296972242921,0.0451805384343429,0.252212573642239
"chr1_9539762_9540261",14.5103511092636,0.320305613611506,0.462207522716477,0.692990913970877,0.488315253553123,0.753489245879637
"chr1_9910079_9910825",54.535337192407,0.493155433413169,0.251443024886551,1.96130090956262,0.0498439312586894,0.266621342104015
"chr1_10032479_10033427",68.3397846833807,0.537900211568035,0.232905768898184,2.30951862683651,0.0209148192726716,0.164801880873288
"chr1_10210158_10210729",32.5679863866252,0.435950675432378,0.318768353844396,1.36760964560862,0.171434295613688,0.484441228255351
"chr1_10378349_10378848",15.4983534876083,0.317986743411919,0.501342683498004,0.63427023845893,0.525904475805041,0.776713433034048
"chr1_10398603_10399208",48.9512501170711,0.369334918892422,0.28711416816518,1.28636953464428,0.198314125503506,0.515343427980795
"chr1_10430207_10430881",24.0162538774338,0.372034504860921,0.387439744164669,0.960238360839923,0.336935264346254,0.64426515013195
"chr1_10472173_10472672",17.8098462951704,0.960717509699161,0.40958392302632,2.34559379821514,0.0189967980224061,0.15657073588467
"chr1_10965776_10966275",9.82152033894631,0.922815394172412,0.609346483118594,1.51443459466526,0.129915650670391,0.429785547004402
"chr1_11012121_11013121",41.568568925073,0.275544546355219,0.293059585513017,0.940233863611262,0.347097615256535,0.652588907753034
"chr1_11059964_11060463",19.9793444966775,0.986666286628183,0.43789747638031,2.25319016401746,0.0242471613184301,0.177322050212956
"chr1_11262356_11262893",42.8779804284325,0.423954512977589,0.335271858785474,1.26450968629866,0.206047146268436,0.5243872448333
"chr1_11273001_11273711",38.2363361835086,0.3319008882023,0.292074558503205,1.13635672310246,0.255807300105576,0.572760732367536
"chr1_11805688_11806344",70.1010968998945,-0.0476097641188618,0.244625541986122,-0.194623029681679,0.845688072720531,0.939646133949418
"chr1_11908240_11908739",10.1085662273945,-0.45509970938426,0.56188139108202,-0.809956899458569,0.417964947685707,0.706263423676383
"chr1_11926168_11926667",15.7847817165965,0.233250317335096,0.453830101775464,0.51395955539877,0.60728026782104,0.825889646355765
"chr1_11979935_11980623",51.5637688409509,0.26831037342255,0.277210701463056,0.967893273984257,0.33309767380034,0.640771796106061
"chr1_12019124_12019683",44.6269930976714,0.356049284536141,0.283562123099048,1.25563062035536,0.209249924233796,0.527668922707379
"chr1_12038568_12039567",18.4998414810616,0.922123158081878,0.456909596530453,2.01817419700534,0.0435731224449019,0.247714640277571
"chr1_12143504_12144003",21.9946779615054,-1.00937671948282,0.437776610318392,-2.30568901054058,0.0211280156055191,0.165315009637325
"chr1_12161797_12162296",17.780690401148,0.309479225185091,0.428761042774941,0.721798844368278,0.47041816006694,0.742907312513653
"chr1_12168114_12168613",12.6373915233997,1.87267001557263,0.625583619592874,2.99347674223208,0.00275818529893635,0.0473245848914001
"chr1_12178044_12178723",15.9251024884941,0.153750958660859,0.549896849007633,0.279599635710451,0.77978468661897,0.914157785563856
"chr1_12595762_12596261",12.0696722590401,1.27852304801627,0.56068657832826,2.28028117210921,0.0225910177371334,0.170652626122626
"chr1_12601846_12602345",8.95446090906394,0.765339292815145,0.605670010256663,1.26362421756828,0.206364937029156,0.524724262737394
"chr1_13749182_13749681",22.4384992041819,0.256667871264474,0.383083824004564,0.670004461638183,0.502854946015296,0.761986768893213
"chr1_15261069_15261568",11.494416291659,0.0759031615975416,0.571860380287257,0.132730233137351,0.894406731818247,0.960512725850343
"chr1_15415965_15416464",21.7924877335103,-0.0981312692943352,0.403003345440419,-0.243499887543348,0.807618172214952,0.925823517804526
"chr1_15524461_15525357",59.1363156093538,0.571557818175142,0.265104383587401,2.15597271701359,0.0310857956060865,0.206676585436665
"chr1_15526435_15526951",76.978993659019,0.0775144973314508,0.243104328624674,0.318852805994765,0.749838133100795,0.901377088583277
"chr1_15617092_15617749",36.955879717192,0.334190480138425,0.336781029016222,0.992307913289046,0.321047344282271,0.630883359058053
"chr1_15834667_15835166",25.6095958388988,0.499731374426878,0.353800919893994,1.41246488159671,0.157813124082664,0.465775741177236
"chr1_15835656_15836337",50.1857890684519,0.236070950896472,0.280504636148025,0.84159375808639,0.400015384357814,0.691822591243429
"chr1_15847430_15847931",23.5742780456439,0.932682452066575,0.372140018490472,2.50626754910653,0.0122013255237779,0.120758598575914
"chr1_15949586_15950085",15.8357449388455,-0.674837361677105,0.507910843474779,-1.32865318854059,0.183962415509271,0.49805644720001
"chr1_15975674_15976270",15.3397554068599,0.694821317508571,0.466418256619062,1.48969579909916,0.136304239691671,0.438185215141975
"chr1_16206410_16206939",31.9781801280676,-0.0136291337374149,0.320633384212758,-0.0425069079156499,0.966094605008901,0.98793231106907
"chr1_16352203_16352805",26.9567045742276,0.170607716352758,0.354254589362025,0.481596347587208,0.63009272130118,0.840416640269738
"chr1_16366831_16367906",49.0849348171262,0.523357304963549,0.275613140146403,1.89888372044071,0.0575797662458762,0.288738806811302
"chr1_16396571_16397070",9.84626871014936,0.782242578728806,0.694554597685461,1.12625066673744,0.260059432927043,0.57622750077996
"chr1_16440459_16440958",20.0618692490658,1.07478186246561,0.408646072627746,2.63010447048802,0.00853586327466476,0.0966162708934233
"chr1_16613239_16613836",39.4141550079459,0.597518990017552,0.302739003705617,1.97370997031681,0.0484147308234346,0.262900267624859
"chr1_16644423_16644954",36.5546749862271,1.22991848700608,0.325824035027923,3.77479361490529,0.000160140190292001,0.00661835870022358
"chr1_17053856_17054393",63.0523895190647,0.525258137624727,0.262898379097684,1.99795122140924,0.0457219486868835,0.254541330014983
"chr1_17438230_17438980",15.1194245239134,-0.226147642448305,0.49240858405952,-0.459268277948967,0.646041524735204,0.850793872859483
"chr1_18902610_18903163",33.7459421136742,0.735526054863006,0.342920200954822,2.14488983972078,0.0319616557848328,0.209011448066706
"chr1_18956587_18957086",20.6680584155386,0.510775213432697,0.403517872567695,1.26580567592333,0.205582662514818,0.523762828766213
"chr1_19210065_19210668",37.914946617466,0.241436849069162,0.328334319464143,0.73533844851552,0.462133397779995,0.737431597658863
"chr1_19251300_19251978",21.2543354005319,0.6814194361851,0.382278689861003,1.78252006784073,0.0746644616644436,0.329161710645492
"chr1_19311772_19312769",42.1286925209428,0.338468074988788,0.308021474831608,1.09884570604639,0.271835372109169,0.587283981834528
"chr1_19485644_19486143",20.7745198393978,0.558144125116746,0.386679855214973,1.44342695278617,0.148900236066658,0.454722803541724
"chr1_19596677_19597254",26.150042314334,0.677839677713194,0.362839949261686,1.86815062424211,0.0617410788694027,0.298908709630161
"chr1_19882064_19882563",27.6382670403392,0.251648483892369,0.356602978906705,0.70568250625356,0.480385602348169,0.748908568678671
"chr1_20507814_20508371",18.9857054477251,0.451112419797402,0.441867063432177,1.02092338879801,0.307290737000251,0.618245855684709
"chr1_20661283_20661853",40.8512650971042,0.355786241495214,0.314244298754016,1.13219632911691,0.257551903088904,0.574424858817726
"chr1_20786146_20787338",57.6343462366315,0.341739167912203,0.279505357105639,1.22265695173436,0.221459292702839,0.540159668156202
"chr1_21176729_21177228",26.1165028288727,0.656421038551984,0.35079138749148,1.87125756777004,0.0613093888938817,0.297979441819178
"chr1_21324501_21325000",11.6938085185806,-0.779446912295661,0.594707465007209,-1.31063919348349,0.189979691096773,0.505561577006857
"chr1_21334044_21334695",24.486896718102,0.246704964604151,0.368161694891089,0.670099491684304,0.502794368915047,0.761975488176127
"chr1_21508664_21509163",8.04511369868201,1.19700625123725,0.705266521358433,1.69723957537593,0.0896513758442359,0.360303884484419
"chr1_21782921_21783941",48.9688563608625,0.286124294697236,0.302928064283928,0.944528845069495,0.344899468787451,0.650559421528455
"chr1_21815571_21816417",19.5728939162165,1.53232701908382,0.496799022860189,3.08440022740353,0.00203963008895556,0.0393149665399351
"chr1_22025267_22026144",23.0569596732643,0.0339365787900288,0.384310104715544,0.0883051951370047,0.929634109966418,0.97269189416718
"chr1_22052395_22052894",20.0796013470449,0.205541515866625,0.415850417406098,0.494267908034595,0.621116986377087,0.834854351061018
"chr1_22451541_22452160",22.0361234969479,0.442244705586201,0.370606062012797,1.19330132697864,0.232751382989687,0.550193530870527
"chr1_23019043_23019762",26.0096109204629,0.675598697896655,0.372317643439,1.81457610135348,0.069589077920652,0.319073427880206
"chr1_23169607_23170106",11.2254443772707,-0.0527361541124277,0.574907272280336,-0.0917298434985052,0.926912685663551,0.971699914115569
"chr1_23344211_23344842",51.9884946994341,0.233637953957503,0.308160638146945,0.758169360507665,0.448349601085903,0.727930636480427
"chr1_23368053_23369183",84.3964097095522,0.452129311247783,0.228102974065847,1.98212808535002,0.0474649069033976,0.260204216323251
"chr1_23691451_23691969",16.3266789761453,0.981088990383558,0.449322553148653,2.18348485627646,0.0290001229795549,0.19766671276131
"chr1_23778166_23778337",6.89829533682731,1.35210481755858,0.716419462387342,1.88730888612787,0.0591187919397354,0.293007908756186
"chr1_23790817_23791316",12.9891248467586,-0.00367297740065712,0.518284981666226,-0.00708679111026703,0.994345606117257,0.998523236280904
"chr1_23800608_23801230",23.4737460786038,0.426487799451605,0.378539889815136,1.12666540812881,0.259883973125278,0.57622078827916
"chr1_23959434_23960136",32.7069543937255,0.545618076924674,0.337442762249498,1.61692037276905,0.105895470167611,0.390900112657326
"chr1_23979801_23980762",42.6260882036121,0.407294106051647,0.294352946097619,1.38369298303735,0.166452483066448,0.478037736778491
"chr1_24189989_24190494",14.3871064552148,-1.47405014144095,0.509326551747332,-2.89411603691968,0.00380227620716196,0.0579383608871192
"chr1_24413505_24414052",15.3780886712259,0.164535448995738,0.477466641489944,0.344600930616434,0.730394406068235,0.891548258901814
"chr1_24642802_24643301",53.6751762247853,0.19420877111522,0.309269558957991,0.627959543673032,0.53003044284092,0.778823011061002
"chr1_24668944_24669632",44.056791350216,1.59000915188102,0.316400163432694,5.02531077933294,5.02617926700104e-07,8.8988193664274e-05
"chr1_24671478_24671639",14.0969302838422,1.3738530900616,0.473475232084483,2.90163665797931,0.00371218825676915,0.0573051580089627
"chr1_24744882_24745396",44.3044287912472,0.693100828989118,0.299250652644326,2.31612136135556,0.0205516432788346,0.162834870862855
"chr1_25022316_25022962",39.1828575990598,0.0976189886868541,0.304944506577159,0.320120502522166,0.748876984046031,0.90114759829672
"chr1_25118555_25119054",9.4417138823359,0.769403378628118,0.765909352435409,1.00456193175028,0.315107835690115,0.625149120300235
"chr1_25239604_25240200",27.440898729576,0.439998617159559,0.380324375666432,1.15690354158489,0.247311771622823,0.563773345548069
"chr1_25246846_25247869",61.5824659710852,0.733802466064519,0.30797192866014,2.38269269948399,0.0171865343825022,0.148031285032711
"chr1_25337897_25338665",37.8915590820026,0.569438277856252,0.309118798309138,1.84213409527679,0.065455537638127,0.308136058181827
"chr1_25429949_25431066",50.0311870566097,0.150921516063929,0.284186734560245,0.531064605452002,0.595374010438824,0.819253375907041
"chr1_25543377_25544007",11.4164136034522,0.820639847747344,0.545164229335821,1.50530758180363,0.132245016839837,0.432843851380305
"chr1_25730591_25731090",10.8208280674433,0.304899913366368,0.666760097655232,0.457285783055401,0.647465647041298,0.851418257381293
"chr1_25809493_25809992",23.1124653585247,0.148663877309606,0.439091473347493,0.338571542226133,0.734932523705322,0.893267846635988
"chr1_25819696_25820195",21.1334430738151,0.0444383997043345,0.407725930673157,0.108990859695792,0.913209740051953,0.96740827057334
"chr1_25859066_25859588",19.9966112894973,1.021427186341,0.388438985291061,2.62956918594468,0.0085493133715405,0.0966921948432668
"chr1_25997936_25998472",37.09517946785,0.370045923391941,0.32502844809342,1.13850318506761,0.254910429659352,0.571825750901196
"chr1_26110882_26112131",54.4975278900074,0.670688069467377,0.254759244091677,2.6326348700659,0.00847253768154143,0.0962676774084267
"chr1_26169657_26170156",17.0922235832939,0.687047754191128,0.426046999180198,1.61261024138921,0.10682921206446,0.392195045506403
"chr1_26233807_26234348",51.5441367130673,0.28673183992761,0.264741991493649,1.08306143014901,0.278781157282773,0.592482443598227
"chr1_26279893_26280062",11.1922643776325,0.175521089688531,0.583059683994899,0.301034515859385,0.763388174713818,0.907490870333293
"chr1_26289047_26289546",13.5299372104318,-0.00435101501550514,0.498447550667202,-0.00872913310473899,0.993035247916405,0.998046008155383
"chr1_26306460_26306959",23.5525554988072,0.672012261141972,0.367401008310341,1.82909748732733,0.0673850053266144,0.313755961489928
"chr1_26378285_26378784",12.0391989322942,-0.100174283066051,0.540750592987799,-0.185250435903472,0.853032611495262,0.943131385507657
"chr1_26431970_26432575",46.3738492894559,0.265021402855753,0.276414829399784,0.958781420776985,0.337668870781534,0.645151782024778
"chr1_26500052_26500551",11.760006717301,0.695015575459453,0.486553379056987,1.42844671391759,0.153163321616253,0.4599825597006
"chr1_26541801_26542767",71.885644278191,0.187566331824554,0.242278626825191,0.774176138780443,0.438826636828411,0.719882498141872
"chr1_26620477_26621156",35.9453675658553,0.588423625603363,0.32924578706857,1.78718649930915,0.073907350623987,0.327409576359103
"chr1_26771638_26772137",8.71652054420578,1.02415465078827,0.678254263779683,1.50998630672957,0.131046918269645,0.431384938436622
"chr1_26787799_26788403",30.2513271049354,0.594411572175987,0.325432327383675,1.82652896519156,0.0677706223323725,0.314733968545516
"chr1_26864930_26865433",32.0384911919846,0.0376898300109351,0.31745040899869,0.118726670190211,0.905491906234693,0.965138315543597
"chr1_26921310_26921872",37.2053116654605,0.478361717640087,0.305452886747754,1.56607365127023,0.117331375739768,0.411405686915407
"chr1_27012655_27013154",17.0046518711332,0.61827191815875,0.426688746050246,1.44899982453707,0.147337631578506,0.453120160005088
"chr1_27099016_27099918",16.1458119470819,-0.0406023372786891,0.570924568396701,-0.0711168156464357,0.943304785105658,0.977381253030868
"chr1_27111955_27112454",25.0734168972762,-0.349714423283424,0.386162887190233,-0.905613757520791,0.365140324420927,0.667892173339424
"chr1_27154878_27155377",26.6713812235796,0.445555485378788,0.345808272049273,1.28844657977211,0.197590553137135,0.514881096302982
"chr1_27234083_27234780",51.991258379915,0.61354569992778,0.287661952494301,2.13287052600373,0.0329353487840537,0.212978367105738
"chr1_27321846_27322427",43.3646921805697,0.267586142339046,0.279512386111355,0.957331966793207,0.338399725376522,0.646057482441998
"chr1_27342729_27343683",28.6832093558297,-0.0704095350559265,0.348207563948338,-0.202205644982407,0.839755960226652,0.937241568355874
"chr1_27489921_27490446",33.943198399112,-0.183641669532128,0.305432251731991,-0.601251729281259,0.54767233491713,0.789831212768
"chr1_27525384_27525883",13.8665045445837,1.12694357240125,0.506099865631499,2.22672173800142,0.0259658766838722,0.184436175098272
"chr1_27618408_27618907",13.4705591016948,0.403991866919498,0.548546434134836,0.736477063344094,0.461440421167845,0.736917269484194
"chr1_27625080_27625579",10.4531960910005,-0.0645063276915338,0.619122643650475,-0.104189902199653,0.917018647235811,0.969161066724257
"chr1_27631032_27631531",12.4740996735505,1.24450452116923,0.629155778505323,1.97805466259213,0.047922540400686,0.261314506420623
"chr1_27659992_27660161",5.96196036907,-0.066254412020855,0.689372606827994,-0.0961082749221949,0.92343457929546,0.970252421545622
"chr1_27725469_27726111",59.2951473637607,0.413490618256707,0.277735852727154,1.48879092921042,0.13654243166379,0.438195110364632
"chr1_27772791_27773342",36.3363848466116,-0.0258890584436955,0.309736061127409,-0.0835842567037943,0.933386984460316,0.974047971256485
"chr1_27830473_27830972",21.1663540513981,0.275780976924387,0.433945789309445,0.635519421361936,0.525089704207961,0.776480866987665
"chr1_27863141_27863640",16.2875339996112,-0.44437534158384,0.474357740538472,-0.936793697261909,0.348864687996223,0.653598590339584
"chr1_27914469_27915045",38.8835975175359,0.507344028281767,0.307039476321611,1.65237393692772,0.0984583452509448,0.37683917145327
"chr1_28112746_28113245",10.8934880759536,0.173796347952708,0.5796770734296,0.299815804210541,0.764317659562817,0.907900236543557
"chr1_28235705_28236376",27.7775384550423,0.00919469307574634,0.352943609471413,0.0260514507955444,0.979216300557209,0.993275550436652
"chr1_28247013_28247600",34.1260276473429,0.205125091530458,0.316679455917707,0.647737286702179,0.517154883421424,0.77207143276563
"chr1_28259113_28259736",31.4334080620109,0.297321709351642,0.327963883346534,0.906568449909118,0.364635052228703,0.667467154133986
"chr1_28328783_28329282",25.1928077156894,0.14435228999862,0.348881641924492,0.41375719628682,0.67905193438134,0.867715667302686
"chr1_28369443_28370249",27.3684400580478,0.758563883172072,0.368258983584083,2.05986524969288,0.0394114246216026,0.23478678761088
"chr1_28437855_28438354",6.86737354531108,-0.0755805583658508,0.796068780249182,-0.0949422465006012,0.924360700202623,0.970443396896472
"chr1_28505741_28506271",31.4507135331224,0.768104957778789,0.345001174215467,2.22638360441949,0.0259884977431212,0.184505468383219
"chr1_28552631_28553565",35.9976132383137,0.104398167426635,0.300987957139007,0.34685164289952,0.728702777245497,0.891276784346834
"chr1_28581348_28582234",55.5127491009168,0.691260179596184,0.258626231156967,2.67281542364757,0.00752176239086984,0.089908965488001
"chr1_28642849_28643348",28.9648779910242,0.433309217101995,0.34227441732821,1.2659702132704,0.205523746669087,0.523705765988161
"chr1_28648026_28648525",13.8701952678983,0.546185531306605,0.468282506782343,1.16635903198594,0.243469315054879,0.559909148043942
"chr1_28668424_28669371",23.7948496010242,0.103254869583045,0.375635035578265,0.274880827940054,0.783407797058967,0.914921514770058
"chr1_28736520_28737050",30.0559012015386,0.542388073352468,0.351254908149075,1.54414375648318,0.122553510583737,0.419861417888527
"chr1_28914229_28915032",39.0533539253212,0.609958017471893,0.296027666560214,2.06047638911421,0.0393530207656698,0.23478678761088
"chr1_29181217_29182370",52.466237781663,0.646126682597613,0.282777354096764,2.28493078825724,0.0223168863912937,0.169910400711929
"chr1_29202805_29203304",15.0171535237439,0.013560530821847,0.553551421800324,0.0244973281393513,0.980455914912652,0.993555997684297
"chr1_29230573_29231072",16.4695707713174,0.401614010656719,0.473128806977546,0.848847089278542,0.395966383790772,0.689395885631111
"chr1_30717996_30719028",76.4866689560766,0.401913770503573,0.227897293337501,1.76357412858065,0.0778037066584259,0.335573821710823
"chr1_30756584_30757095",35.0923161357772,-0.783297826850219,0.348033176940519,-2.25064125706639,0.0244082681129936,0.177599378935931
"chr1_31065508_31066034",30.1308500371135,0.342422974463298,0.340322477439842,1.00617207843354,0.31433280099015,0.624497737106982
"chr1_31296556_31297196",63.1240277356135,0.432395659316643,0.243688736667338,1.77437687613322,0.076000832147549,0.331682700524827
"chr1_31394582_31395081",13.2469254738416,-0.60881475480235,0.560181696789497,-1.08681657807025,0.27711787969251,0.590828156505109
"chr1_31573890_31574389",11.7659547460542,0.428706808474285,0.655476336631953,0.654038573958472,0.513086954181042,0.769582072567512
"chr1_31625625_31626124",6.38503122196735,1.40520791989428,0.77678782383072,1.80899838641202,0.0704512540364585,0.320539795094179
"chr1_31644604_31645229",58.8756234066786,0.344673497050456,0.253871284639448,1.35767027586427,0.174568332631277,0.487427388417938
"chr1_31798526_31799025",14.2367020270181,0.773185531945024,0.601591222226086,1.28523406489207,0.198710503095147,0.515694743690406
"chr1_31938144_31938829",44.6261009644948,0.288612114330387,0.27100659865507,1.06496342067938,0.286892483272311,0.599581040893066
"chr1_31957566_31958065",10.2198504684804,-0.58865846522886,0.565595304478395,-1.04077678963713,0.297979154622195,0.608554106599915
"chr1_32013322_32014037",60.2526666672517,0.230241239503196,0.288497664424468,0.79806968268707,0.424830053697067,0.711057679439681
"chr1_32072432_32073553",45.6979967356436,0.324022629809659,0.282318681149518,1.14771940875586,0.251084416197135,0.567502224221136
"chr1_32107789_32108288",14.5658453115064,0.802853833947909,0.449228743556699,1.78718268913836,0.0739079662400856,0.327409576359103
"chr1_32179407_32180112",38.8794799339094,0.336884993700746,0.301860933557084,1.11602713783114,0.264410518480987,0.580895074900927
"chr1_32222089_32222588",17.4846207094153,-0.378853676356267,0.41463358181056,-0.913707169356483,0.360870735828438,0.664089211153038
"chr1_32291647_32292264",30.8308426033282,0.66732058316583,0.332651530252002,2.00606497333801,0.0448493163155501,0.251486862418741
"chr1_32394279_32394933",65.4761260854877,0.312836421351185,0.255090601340022,1.22637376566528,0.220058053718426,0.538817235508955
"chr1_32650232_32650731",18.7333512043993,0.500746372060813,0.410588159130094,1.21958308082176,0.222622963448299,0.54185945668908
"chr1_32650855_32651405",36.8907936890284,0.921550824396527,0.293550873546376,3.13932237115601,0.00169339043922134,0.0350431634760075
"chr1_32725105_32726028",18.9023084768403,0.900917496129186,0.507244552948133,1.77610087854666,0.0757162914680979,0.331051017056095
"chr1_32733796_32734295",10.3806817224651,1.86973011433071,0.732011698896409,2.55423529043258,0.0106421314849248,0.111238197977628
"chr1_32817176_32817798",50.20612185723,0.369082334552568,0.279505050949669,1.32048538406925,0.186673012736538,0.501621072917005
"chr1_32963758_32964320",11.0346354195507,0.0783184980601708,0.629836436603424,0.124347359899542,0.901040250474555,0.963240232865738
"chr1_32964665_32965164",15.3582374673309,0.537956501587052,0.453367204447591,1.18658009734632,0.235393290240659,0.551687395872086
"chr1_32992380_32992879",19.8300948682268,-0.164998678865922,0.408715290239482,-0.403700773634485,0.686432770638692,0.87122975415939
"chr1_33036762_33037268",34.8315414316754,0.510190875919351,0.344013873735014,1.48305319893098,0.138060277056631,0.439919058159377
"chr1_33127043_33127687",45.1846668944456,0.0944202526979565,0.287145031787778,0.328824260374946,0.7422885247329,0.897992567146867
"chr1_33334941_33335440",10.1882062661503,0.0424751788784414,0.604792026591707,0.070231049701183,0.944009761245476,0.977829106971569
